Quote on 1/12/16 15:53:53

S&P 500
Symbol,Last,,Quote Trend,%Change,Volume,Net Chng,Bid,Ask,BS,AS,Open,High,Low,52High,52Low,Shares,Description
CAH,79.89,Range Bound,"instrument=CAH
trend=[null, RED_OVER_GREEN, RED_OVER_GREEN, GREEN_OVER_RED, RED_OVER_GREEN, GREEN, GREEN, RED_OVER_GREEN, null, null]
headPointer=7
separatorPointer=7
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+0.78%,"3,727,387",+.62,78.55,85.83,1,1,81.27,81.57,79.03,91.91,74.76,"328,981,090",CARDINAL HEALTH INC COM
CAM,59.71,Range Bound,"instrument=CAM
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-0.22%,"2,652,127",-.13,56.72,62.78,1,1,60.56,60.97,58.65,71.22,39.52,"190,921,640",CAMERON INTERNATIONAL CORP COM
CAT,61.60,Range Bound,"instrument=CAT
trend=[null, BRIGHT_GREEN, BRIGHT_GREEN, RED, BRIGHT_RED, RED, null, null, null, null]
headPointer=5
separatorPointer=5
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+0.21%,"8,584,023",+.13,61.40,61.57,3,1,62.44,62.50,60.39,89.62,60.85,"582,233,800",CATERPILLAR INC COM
CB,129.89,Range Bound,"instrument=CB
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.87%,"1,730,759",+1.12,123.34,130.00,1,5,129.36,130.00,128.67,134.49,94.35,"227,055,870",CHUBB CORP COM
CBG,30.33,Downtrend,"instrument=CBG
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.80%,"2,422,542",+.24,28.17,43.99,1,1,30.50,30.69,29.84,39.77,29.66,"334,166,500",CBRE GROUP INC COM
CBS,47.02,Range Bound,"instrument=CBS
trend=[null, RED, GREEN, RED, null, null, null, null, null, null]
headPointer=3
separatorPointer=3
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+0.51%,"3,883,408",+.24,46.67,46.97,3,1,47.04,47.56,46.42,63.95,38.51,"471,529,670",CBS CORP CLASS B  NON VOTING
CCE,46.88,Range Bound,"instrument=CCE
trend=[null, GREEN_OVER_RED, RED_OVER_GREEN, null, null, null, null, null, null, null]
headPointer=2
separatorPointer=2
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+0.93%,"1,278,143",+.43,46.36,46.96,1,1,46.60,47.0525,46.33,53.79,41.03,"226,952,270",COCA COLA ENTERPRISES INC COM
CCI,84.06,Range Bound,"instrument=CCI
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.44%,"1,915,966",+.37,81.16,88.37,1,1,84.21,84.61,83.55,89.435,75.78,"333,771,310",CROWN CASTLE INTL CORP COM
CCL,54.68,Range Bound,"instrument=CCL
trend=[null, RED, GREEN, RED, null, null, null, null, null, null]
headPointer=3
separatorPointer=3
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+1.37%,"6,031,436",+.74,54.38,54.62,3,1,54.44,54.90,53.95,55.77,42.51,"806,565,450",CARNIVAL CORP COM
CELG,106.85,Range Bound,"instrument=CELG
trend=[null, GREEN, GREEN, null, null, null, null, null, null, null]
headPointer=2
separatorPointer=2
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+3.71%,"8,438,832",+3.82,106.20,106.84,5,7,104.00,107.92,102.86,140.72,92.98,"785,654,570",CELGENE CORP COM
CERN,59.16,Range Bound,"instrument=CERN
trend=[null, RED, RED, RED, null, null, null, null, null, null]
headPointer=3
separatorPointer=3
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+3.32%,"2,051,265",+1.90,58.80,62.01,1,1,57.40,59.17,57.2008,75.72,55.82,"342,104,730",CERNER CORP COM
CF,32.54,Downtrend,"instrument=CF
trend=[null, GREEN, null, null, null, null, null, null, null, null]
headPointer=1
separatorPointer=1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+0.28%,"4,327,736",+.09,31.55,32.53,5,1,33.13,33.38,31.68,70.32,32.26,"233,075,340",CF INDUSTRIES HOLDINGS INC COM
CHK,4.05,Range Bound,"instrument=CHK
trend=[null, RED, null, null, null, null, null, null, null, null]
headPointer=1
separatorPointer=1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",-2.88%,"26,908,406",-.12,4.00,4.04,26,20,4.27,4.28,3.75,21.49,3.56,"665,070,710",CHESAPEAKE ENERGY CORP COM
CHRW,62.98,Range Bound,"instrument=CHRW
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+1.99%,"1,410,041",+1.23,62.80,62.94,10,1,61.99,63.20,61.95,76.1799,59.71,"143,624,860",C.H. ROBINSON WORLDWIDE INC COM
CI,139.08,Range Bound,"instrument=CI
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+3.23%,"1,811,404",+4.35,135.90,143.85,3,4,135.41,139.47,135.02,170.68,105.23,"257,599,930",CIGNA CORP COM
CINF,56.27,Range Bound,"instrument=CINF
trend=[null, RED, RED, null, null, null, null, null, null, null]
headPointer=2
separatorPointer=2
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+0.68%,"533,408",+.38,56.00,57.76,3,2,56.05,56.39,55.59,61.588,49.72,"163,851,890",CINCINNATI FINANCIAL CORP COM
CL,63.38,Range Bound,"instrument=CL
trend=[RED, RED_OVER_GREEN, RED, RED, GREEN, RED, GREEN, GREEN, RED, RED]
headPointer=2
separatorPointer=-1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+0.91%,"2,829,279",+.57,63.11,63.35,2,1,63.27,63.50,62.67,71.56,50.84,"896,922,060",COLGATE PALMOLIVE CO COM
CLX,128.40,Range Bound,"instrument=CLX
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.56%,"1,060,101",+.72,127.00,130.00,5,1,128.12,128.69,127.39,131.78,103.77,"129,091,085",CLOROX COMPANY COM
CMA,38.51,Range Bound,"instrument=CMA
trend=[RED_OVER_GREEN, RED_OVER_GREEN, RED_OVER_GREEN, GREEN_OVER_RED, RED_OVER_GREEN, RED_OVER_GREEN, GREEN_OVER_RED, RED_OVER_GREEN, RED_OVER_GREEN, GREEN_OVER_RED]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",-0.62%,"3,058,139",-.24,37.25,38.86,4,4,38.29,38.91,37.70,53.45,38.35,"176,734,820",COMERICA INC COM
CMCSA,54.87,Range Bound,"instrument=CMCSA
trend=[null, GREEN, null, null, null, null, null, null, null, null]
headPointer=1
separatorPointer=1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+0.27%,"9,952,479",+.15,53.18,54.85,3,2,54.62,55.43,54.37,64.99,50.01,"2,476,118,300",COMCAST CORP COM CL A
CMCSK,58.00,Range Bound,"instrument=CMCSK
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",0.00%,0,0,57.74,58.00,0,0,0,0,0,64.699,51.26,"347,327,000",COMCAST CORP 1:1 EXC 12/14/15 20030N101
CME,87.25,Range Bound,"instrument=CME
trend=[null, RED, BRIGHT_RED, RED, null, null, null, null, null, null]
headPointer=3
separatorPointer=3
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+0.35%,"1,676,640",+.30,86.70,89.63,2,2,87.69,87.76,86.4277,100.87,83.43,"338,236,390",CME GROUP INC COM
CMG,404.26,Downtrend,"instrument=CMG
trend=[null, RED, null, null, null, null, null, null, null, null]
headPointer=1
separatorPointer=1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",-1.66%,"1,657,351",-6.84,400.11,405.00,1,4,415.50,420.799,399.1404,758.61,406.35,"31,187,503",CHIPOTLE MEXICAN GRILL COM
CMI,86.63,Range Bound,"instrument=CMI
trend=[null, GREEN, GREEN, RED, GREEN, GREEN, GREEN, null, null, null]
headPointer=6
separatorPointer=6
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+1.42%,"2,417,826",+1.21,85.94,86.63,1,1,86.35,86.85,85.22,148.04,84.63,"177,621,280",CUMMINS INC COM
CMS,35.91,Range Bound,"instrument=CMS
trend=[null, RED, GREEN, null, null, null, null, null, null, null]
headPointer=2
separatorPointer=2
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",-0.47%,"2,842,190",-.17,35.77,35.92,3,1,36.23,36.27,35.50,38.655,31.22,"277,879,650",CMS ENERGY CORP COM
CNP,17.30,Range Bound,"instrument=CNP
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-1.70%,"5,609,505",-.30,17.23,17.32,6,7,17.64,17.69,17.13,23.46,16.05,"430,262,190",CENTERPOINT ENERGY INC COM
CNX,6.70,Range Bound,"instrument=CNX
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-4.29%,"10,592,192",-.30,6.60,6.69,130,1,7.11,7.12,6.31,34.56,6.30,"229,053,630",CONSOL ENERGY INC COM
COF,65.80,Range Bound,"instrument=COF
trend=[null, RED, RED, null, null, null, null, null, null, null]
headPointer=2
separatorPointer=2
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+1.61%,"3,680,302",+1.04,65.43,65.75,2,1,65.56,65.97,64.68,92.10,64.00,"532,045,250",CAPITAL ONE FINL CORP COM
COG,15.48,Range Bound,"instrument=COG
trend=[null, GREEN, RED, RED, RED, RED, RED, RED, null, null]
headPointer=7
separatorPointer=7
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",-3.25%,"10,974,470",-.52,15.32,17.72,1,10,16.32,16.33,14.88,35.64,14.94,"413,874,660",CABOT OIL & GAS CORP COM
COH,32.59,Range Bound,"instrument=COH
trend=[null, RED, GREEN, RED, GREEN, RED, null, null, null, null]
headPointer=5
separatorPointer=5
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",-0.55%,"3,716,873",-.18,32.39,32.60,3,1,33.21,33.47,31.84,43.87,27.2199,"277,518,020",COACH INC COM
COL,88.81,Range Bound,"instrument=COL
trend=[null, GREEN_OVER_RED, RED_OVER_GREEN, GREEN, null, null, null, null, null, null]
headPointer=3
separatorPointer=3
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+1.68%,"698,700",+1.47,86.36,92.78,2,2,88.30,88.96,87.35,99.37,78.15,"131,444,668",ROCKWELL COLLINS COM
COP,40.25,Downtrend,"instrument=COP
trend=[GREEN, RED, RED_OVER_GREEN, RED, RED, RED, RED, GREEN, RED, GREEN]
headPointer=7
separatorPointer=-1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",-2.12%,"16,776,752",-.87,39.98,40.13,1,1,41.87,42.04,39.13,70.11,40.60,"1,234,641,990",CONOCOPHILLIPS CORP COM
COST,156.055,Range Bound,"instrument=COST
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.86%,"2,215,281",+1.335,155.02,156.05,1,3,155.71,156.43,154.94,169.73,117.03,"439,777,270",COSTCO WHOLESALE CORPORATION COM
CPB,53.48,Range Bound,"instrument=CPB
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+4.05%,"3,474,914",+2.08,53.19,56.98,6,1,51.87,53.54,51.65,55.08,44.45,"310,030,540",CAMPBELL SOUP CO COM
CPGX,17.46,Range Bound,"instrument=CPGX
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-2.62%,"4,342,222",-.47,17.33,17.44,6,1,18.23,18.38,17.35,33.00,16.95,"317,616,350",COLUMBIA PIPELINE GROUP INC COM
CRM,74.46,Range Bound,"instrument=CRM
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+1.75%,"4,077,763",+1.28,74.20,75.54,5,1,73.97,75.28,73.05,82.90,54.95,"664,000,000",SALESFORCE.COM INC COM
CSC,29.81,Range Bound,"instrument=CSC
trend=[null, GREEN_OVER_RED, RED_OVER_GREEN, RED, RED, GREEN, GREEN, GREEN, null, null]
headPointer=7
separatorPointer=7
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+0.81%,"1,705,807",+.24,29.32,31.13,2,2,29.80,30.00,29.34,42.092096,29.09,"138,783,910",COMPUTER SCIENCES CORP COM
CSCO,25.35,Range Bound,"instrument=CSCO
trend=[null, RED, RED, null, null, null, null, null, null, null]
headPointer=2
separatorPointer=2
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+0.32%,"30,067,060",+.08,25.21,25.29,4,1,25.51,25.57,25.03,30.31,23.03,"5,076,079,300",CISCO SYSTEMS INC COM
CSX,23.70,Range Bound,"instrument=CSX
trend=[GREEN, RED, RED, GREEN_OVER_RED, GREEN, GREEN, GREEN, GREEN, GREEN, BRIGHT_RED]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+0.77%,"11,832,644",+.18,23.05,23.26,15,1,23.58,24.14,23.21,37.67,23.18,"974,944,790",CSX CORP COM
CTAS,86.85,Range Bound,"instrument=CTAS
trend=[null, RED_OVER_GREEN, null, null, null, null, null, null, null, null]
headPointer=1
separatorPointer=1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+1.81%,"668,628",+1.54,84.54,90.77,2,2,85.25,87.12,85.1586,94.348,75.90,"108,130,453",CINTAS CORP COM
CTL,23.40,Range Bound,"instrument=CTL
trend=[null, RED, GREEN, null, null, null, null, null, null, null]
headPointer=2
separatorPointer=2
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",-2.99%,"6,017,563",-.72,23.26,23.39,6,1,24.35,24.37,23.30,40.59,23.83,"549,004,210",CENTURYLINK INC COM
CTSH,59.65,Range Bound,"instrument=CTSH
trend=[RED, RED, GREEN, RED, RED, GREEN, GREEN, RED, RED, GREEN]
headPointer=1
separatorPointer=-1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+6.29%,"8,451,457",+3.53,59.27,59.54,4,1,57.50,59.92,57.45,69.80,53.14,"608,068,830",COGNIZANT TECH SOLUTIONS CRP COM
CTXS,70.79,Range Bound,"instrument=CTXS
trend=[null, RED, RED, null, null, null, null, null, null, null]
headPointer=2
separatorPointer=2
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+2.79%,"1,655,904",+1.92,70.33,70.78,1,1,69.56,70.97,69.38,84.17,56.47,"153,824,450",CITRIX SYSTEMS INC COM
CVC,31.46,Range Bound,"instrument=CVC
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+2.21%,"2,701,739",+.68,29.62,32.30,3,1,30.90,31.47,30.85,33.28,17.66,"276,698,260",CABLEVISION SYSTEMS CORP COM NY GRP-A
CVS,95.69,Range Bound,"instrument=CVS
trend=[null, RED, null, null, null, null, null, null, null, null]
headPointer=1
separatorPointer=1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+0.81%,"5,333,522",+.77,95.20,95.56,3,1,95.64,96.19,94.69,113.65,81.37,"1,107,317,130",CVS HEALTH CORPORATION COM
CVX,82.15,Range Bound,"instrument=CVX
trend=[null, RED, BRIGHT_RED, GREEN, RED, RED, RED_OVER_GREEN, RED, RED, null]
headPointer=8
separatorPointer=8
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+1.71%,"13,462,303",+1.38,81.88,81.97,1,4,82.20,82.4001,79.69,112.93,69.58,"1,882,036,700",CHEVRON CORP COM
D,68.90,Range Bound,"instrument=D
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-0.73%,"4,318,317",-.51,68.26,69.89,1,1,69.64,69.88,68.51,79.8904,64.54,"595,333,610",DOMINION RESOURCES INC COM
DAL,46.96,Range Bound,"instrument=DAL
trend=[GREEN, RED, GREEN, RED, RED, RED, GREEN, RED, GREEN, RED]
headPointer=6
separatorPointer=-1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+0.47%,"12,105,953",+.22,46.67,46.89,2,1,47.07,47.475,45.82,52.77,34.61,"786,473,620",DELTA AIR LINES INC COM
DD,58.60,Range Bound,"instrument=DD
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-0.98%,"4,839,482",-.58,55.01,58.82,2,2,59.55,59.87,57.85,76.614339,47.11,"876,407,000",DU PONT E I DE NEMOURS & CO COM
DE,74.52,Range Bound,"instrument=DE
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.50%,"2,906,156",+.37,74.08,74.31,1,1,75.00,75.08,73.10,98.23,71.85,"316,700,100",DEERE & CO COM
DFS,51.00,Range Bound,"instrument=DFS
trend=[null, RED, BRIGHT_RED, null, null, null, null, null, null, null]
headPointer=2
separatorPointer=2
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+1.01%,"3,418,712",+.51,50.72,55.24,3,1,50.97,51.36,50.36,64.10,49.88,"427,483,800",DISCOVER FINL SVCS COM
DG,70.73,Range Bound,"instrument=DG
trend=[null, GREEN, GREEN, RED, GREEN, GREEN, RED_OVER_GREEN, null, null, null]
headPointer=6
separatorPointer=6
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+1.57%,"2,990,069",+1.09,69.60,73.31,2,2,70.00,70.90,69.74,81.42,59.75,"290,934,510",DOLLAR GENERAL CORP COM
DGX,68.24,Range Bound,"instrument=DGX
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.44%,"784,185",+.30,65.88,69.73,1,1,68.67,69.43,67.23,89.00,60.07,"143,349,710",QUEST DIAGNOSTICS INC COM
DHI,28.20,Range Bound,"instrument=DHI
trend=[null, RED, RED, null, null, null, null, null, null, null]
headPointer=2
separatorPointer=2
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+1.81%,"7,033,219",+.50,27.99,28.17,1,1,28.00,28.39,27.41,33.10,22.1199,"368,702,050",D R HORTON INC COM
DHR,88.55,Range Bound,"instrument=DHR
trend=[null, GREEN_OVER_RED, RED_OVER_GREEN, RED, RED, null, null, null, null, null]
headPointer=4
separatorPointer=4
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+0.11%,"2,897,740",+.10,88.08,89.82,2,2,89.63,89.63,87.40,97.62,81.25,"685,285,310",DANAHER CORP DEL COM
DIS,101.46,Range Bound,"instrument=DIS
trend=[GREEN, RED, GREEN, RED, GREEN, GREEN, RED, GREEN, RED, GREEN]
headPointer=3
separatorPointer=-1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+1.54%,"8,857,612",+1.54,100.83,101.39,1,1,100.97,101.85,100.34,122.08,90.00,"1,653,177,900",WALT DISNEY CO COM
DISCA,26.33,Range Bound,"instrument=DISCA
trend=[null, RED, null, null, null, null, null, null, null, null]
headPointer=1
separatorPointer=1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+1.94%,"2,433,407",+.50,26.14,26.34,1,1,25.95,26.64,25.89,34.94,25.02,"430,482,940",DISCOVER COMMUNICATIONS INC CLASS A COMMON
DISCK,25.245,Range Bound,"instrument=DISCK
trend=[null, RED_OVER_GREEN, GREEN_OVER_RED, RED, RED_OVER_GREEN, null, null, null, null, null]
headPointer=4
separatorPointer=4
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+1.59%,"2,127,190",+.395,21.28,29.21,6,6,24.95,25.56,24.92,32.78,23.42,"430,482,940",DISCOVER COMMUNICATIONS INC COM SER C
DLPH,74.95,Downtrend,"instrument=DLPH
trend=[null, GREEN, GREEN, RED, GREEN, RED, GREEN, null, null, null]
headPointer=6
separatorPointer=6
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",-1.17%,"5,933,409",-.89,71.64,78.74,2,1,77.21,77.45,72.58,90.57,66.10,"280,088,170",DELPHI AUTOMOTIVE COM
DLTR,78.70,Range Bound,"instrument=DLTR
trend=[null, RED, null, null, null, null, null, null, null, null]
headPointer=1
separatorPointer=1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+1.73%,"1,827,237",+1.34,78.29,79.86,2,1,77.57,78.79,77.145,84.22,60.31,"234,795,950",DOLLAR TREE INC COM
DNB,94.60,Range Bound,"instrument=DNB
trend=[null, GREEN_OVER_RED, RED_OVER_GREEN, null, null, null, null, null, null, null]
headPointer=2
separatorPointer=2
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+0.06%,"145,040",+.06,89.79,99.49,1,1,95.40,95.73,93.35,137.25,93.6601,"36,133,079",DUN & BRADSTREET COM
DO,17.94,Downtrend,"instrument=DO
trend=[null, GREEN_OVER_RED, RED_OVER_GREEN, RED, RED, null, null, null, null, null]
headPointer=4
separatorPointer=4
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",-1.27%,"2,488,330",-.23,17.78,18.29,9,9,18.56,18.85,17.29,37.56,16.51,"137,158,710",DIAMOND OFFSHORE DRILLING CM
DOV,56.47,Range Bound,"instrument=DOV
trend=[null, RED, RED, null, null, null, null, null, null, null]
headPointer=2
separatorPointer=2
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",-0.88%,"4,214,940",-.50,56.07,57.88,1,1,57.95,58.23,55.08,78.21,55.50,"154,965,670",DOVER CORP COM
DOW,44.79,Range Bound,"instrument=DOW
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-1.34%,"9,729,652",-.61,44.57,44.84,4,3,45.95,45.96,44.57,57.10,35.11,"1,158,614,590",DOW CHEMICAL COM
DPS,92.72,Range Bound,"instrument=DPS
trend=[null, GREEN_OVER_RED, RED_OVER_GREEN, RED, null, null, null, null, null, null]
headPointer=3
separatorPointer=3
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+0.13%,"1,028,436",+.12,91.41,93.34,2,2,93.46,93.46,91.99,95.26,72.00,"188,892,080",DR PEPPER SNAPPLE GROUP INC COM
DRI,62.51,Range Bound,"instrument=DRI
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.89%,"2,116,665",+.55,60.52,64.94,1,1,62.32,62.60,61.40,67.694197,51.943656,"128,236,458",DARDEN RESTAURANTS INC COM
DTE,79.60,Range Bound,"instrument=DTE
trend=[null, GREEN_OVER_RED, RED_OVER_GREEN, RED, RED, null, null, null, null, null]
headPointer=4
separatorPointer=4
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+0.57%,"1,526,175",+.45,79.23,81.26,2,2,79.77,79.77,78.46,92.27,73.23,"179,475,630",DTE ENERGY CO COM
DUK,71.27,Range Bound,"instrument=DUK
trend=[null, RED, GREEN, RED, null, null, null, null, null, null]
headPointer=3
separatorPointer=3
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",-0.78%,"2,975,860",-.56,70.95,71.26,2,1,72.14,72.26,70.60,89.97,65.50,"688,334,380",DUKE ENERGY HOLDINGS CORP COM
DVA,67.45,Range Bound,"instrument=DVA
trend=[null, GREEN_OVER_RED, RED_OVER_GREEN, RED, null, null, null, null, null, null]
headPointer=3
separatorPointer=3
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+0.33%,"1,151,128",+.22,67.08,70.09,2,2,67.49,68.42,66.62,85.17,66.67,"211,000,000",DAVITA HEALTHCARE PARTNERS INC COM
DVN,25.72,Downtrend,"instrument=DVN
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-4.63%,"14,150,227",-1.25,25.54,26.03,3,1,27.66,27.855,24.554,70.48,26.51,"411,000,000",DEVON ENERGY CORPORATION COMMON
EA,65.62,Range Bound,"instrument=EA
trend=[GREEN, GREEN, GREEN, RED, GREEN, RED, GREEN, GREEN, GREEN, RED]
headPointer=5
separatorPointer=-1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+2.20%,"3,414,517",+1.41,65.22,65.59,2,1,64.66,66.09,64.64,76.92,45.21,"310,807,840",ELECTRONIC ARTS COM
EBAY,26.21,Range Bound,"instrument=EBAY
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.42%,"9,429,962",+.11,26.11,26.19,48,1,26.11,26.40,25.92,29.83,22.112924,"1,200,653,880",EBAY INC COM
ECL,105.72,Range Bound,"instrument=ECL
trend=[null, GREEN, RED, null, null, null, null, null, null, null]
headPointer=2
separatorPointer=2
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+1.05%,"1,349,113",+1.10,104.00,111.17,5,1,105.83,106.25,104.61,122.48,99.51,"295,303,510",ECOLAB INC COM
ED,65.50,Range Bound,"instrument=ED
trend=[null, RED, GREEN, RED, null, null, null, null, null, null]
headPointer=3
separatorPointer=3
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",-1.22%,"3,140,079",-.81,65.21,65.49,1,1,66.35,66.69,65.11,72.25,56.86,"293,192,260",CONSOLIDATED EDISON CO N Y INC COM
EFX,102.42,Range Bound,"instrument=EFX
trend=[null, GREEN, RED, null, null, null, null, null, null, null]
headPointer=2
separatorPointer=2
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+0.58%,"1,186,026",+.59,97.29,107.70,1,2,102.47,103.15,100.96,114.4599,82.12,"118,475,619",EQUIFAX INC CM
EIX,59.40,Range Bound,"instrument=EIX
trend=[null, GREEN, GREEN, GREEN, RED, GREEN, GREEN, GREEN, null, null]
headPointer=7
separatorPointer=7
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+0.34%,"2,174,390",+.20,58.31,59.41,1,1,59.28,59.57,58.34,69.59,55.18,"325,811,210",EDISON INTERNATIONAL COM
EL,84.23,Range Bound,"instrument=EL
trend=[null, GREEN_OVER_RED, RED_OVER_GREEN, null, null, null, null, null, null, null]
headPointer=2
separatorPointer=2
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+1.63%,"1,434,697",+1.35,81.11,87.89,2,2,83.52,84.27,83.06,91.68,70.38,"369,237,020",ESTEE LAUDER COMPANIES COM CL A
