Quote on 1/12/16 15:59:08

NYSE AMEX
Symbol,Last,,Quote Trend,%Change,Volume,Net Chng,Bid,Ask,BS,AS,Open,High,Low,52High,52Low,Shares,Description
NLP,<empty>,N/A,"instrument=NLP
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,NTS REALTY HOLDINGS CSH MRG $8.683/SH 6/11/14
NMB,<empty>,N/A,"instrument=NMB
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,NUVEEN MASS DIV ADV MUNI FD .991414:1 EXC 6/9/14 67061E104
NMBpC,<empty>,N/A,"instrument=NMBpC
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,NUVEEN MASS DIV ADV MUNI FD 1:1 EXC 6/9/14 67061E609
NMZ,13.94,N/A,"instrument=NMZ
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.36%,"144,779",+.05,13.81,14.03,3,4,13.94,13.95,13.88,14.19,12.87,"50,084,682",NUVEEN MUNI HIGH INCOME OPP CLOSEDEND
NNB,<empty>,N/A,"instrument=NNB
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,
NNO,<empty>,N/A,"instrument=NNO
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,Nuveen North Carolina Dividend Advantage Municipal Fund 2 Common Shares of Beneficial Interest
NOG,3.05,Downtrend,"instrument=NOG
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-7.85%,"1,457,621",-.26,2.27,3.36,14,10,3.44,3.44,2.91,9.51,3.18,"62,960,639",NORTHERN OIL AND GAS INC COM
NOM,15.51,N/A,"instrument=NOM
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.06%,"8,688",+.01,15.45,15.55,10,3,15.50,15.528,15.424,17.07,14.12,"2,333,861",NUVEEN MO PREM INCOME MUN FD SH BEN INT
NPG,<empty>,N/A,"instrument=NPG
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,Nuveen Georgia Premium Income Municipal Fund Common Shares of Beneficial Interest
NPN,15.18,N/A,"instrument=NPN
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-0.46%,"2,600",-.07,14.92,15.46,11,10,15.24,15.24,15.18,16.81,14.51,"1,219,352",NUVEEN PA MUNI VALUE FUND
NRB,<empty>,N/A,"instrument=NRB
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,Nuveen North Carolina Dividend Advantage Municipal Fund Common Shares of Beneficial Interest
NRK,13.00,N/A,"instrument=NRK
trend=[null, GREEN_OVER_RED, RED_OVER_GREEN, GREEN_OVER_RED, RED_OVER_GREEN, GREEN_OVER_RED, RED_OVER_GREEN, GREEN_OVER_RED, RED_OVER_GREEN, null]
headPointer=8
separatorPointer=8
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",-0.08%,"191,474",-.01,12.87,13.09,1,1,13.00,13.05,12.97,13.62,12.40,"87,618,504",NUVEEN NEW YORK AMT FREE MUNICIPAL INCOME FUND
NRO,4.81,N/A,"instrument=NRO
trend=[null, RED, GREEN, RED, GREEN, RED, GREEN, RED, GREEN, null]
headPointer=8
separatorPointer=8
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",-0.82%,"228,943",-.04,4.51,4.89,1,1,4.87,4.9126,4.81,5.67,4.12,"55,787,846",NEUBERGER BERMAN REAL ESTATE COM
NSU,2.45,Range Bound,"instrument=NSU
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+1.24%,"164,752",+.03,2.45,2.46,3,10,2.42,2.4601,2.38,4.36,2.41,"199,781,470",NEVSUN RES LTD COM
NTN,.165,N/A,"instrument=NTN
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-2.88%,"176,260",-.0049,.150,.170,36,36,.1651,.1725,.145,.590,.1303,"92,412,255",NTN BUZZTIME INC COM
NUJ,<empty>,N/A,"instrument=NUJ
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,NUVEEN NJ DIV ADV MUN FD .9819:1 EXC 11/10/14 67069Y102
NVG,14.78,N/A,"instrument=NVG
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.48%,"30,626",+.07,14.36,14.88,16,16,14.75,14.78,14.74,14.83,13.50,"26,646,630",NUVEEN DIVIDEND ADVANTAGE MUNI INCOME FUND
NVJ,<empty>,N/A,"instrument=NVJ
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,NUVEEN OH DVD ADV MUNI FD 3 .91738:1 EXC 4/8/13 670980101
NVX,15.48,N/A,"instrument=NVX
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.45%,"23,023",+.07,15.38,16.08,0,14,15.46,15.49,15.37,15.73,13.46,"14,759,237",NUVEEN CALIF DIVID ADVANTAGE MUNI FUND 2
NVY,<empty>,N/A,"instrument=NVY
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,NUVEEN PA DIVID ADVANTAGE .9723462 EXC 2/10/14 670972108
NWD,<empty>,N/A,"instrument=NWD
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,New Dragon Asia Corporation Class A Common Stock
NWI,<empty>,N/A,"instrument=NWI
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,
NXE,<empty>,N/A,"instrument=NXE
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,NUVEEN ARIZONA DIV MUN .9915:1 EXC 4/8/13 67061W104
NXG,<empty>,N/A,"instrument=NXG
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,NORTHGATE MINERALS CORP
NXI,<empty>,N/A,"instrument=NXI
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,NUVEEN .92165:1 EXC 4/8/13 670980101
NXIpD,<empty>,N/A,"instrument=NXIpD
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,Nuveen Ohio Dividend Advantage Municipal Fund Term Preferred Shares Series 2016
NXJ,13.59,N/A,"instrument=NXJ
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.22%,"45,500",+.03,13.34,13.82,23,23,13.57,13.59,13.51,14.16,12.53,"42,623,879",NUVEEN NJ DIV ADV MUNI FD
NXK,0,N/A,"instrument=NXK
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",0.00%,0,0,12.86,13.77,0,0,0,0,0,0,0,"6,483,000",NUVEEN .978148:1 EXC 6/8/15 67066X107
NXM,<empty>,N/A,"instrument=NXM
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,NUVEEN .9840506 EXC 2/10/14 670972108
NXZ,14.37,N/A,"instrument=NXZ
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.28%,"53,685",+.04,11.91,14.45,1,10,14.34,14.39,14.3275,14.76,13.22,"29,453,512",NUVEEN DVD ADV FD 2 MUNI FUND
NYH,12.51,N/A,"instrument=NYH
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.16%,"6,156",+.02,12.26,12.71,13,13,12.44,12.54,12.40,12.70,11.48,"2,556,041",EATON VANCE NY MUNI BD FUND II COM
NYV,15.12,N/A,"instrument=NYV
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-0.85%,"4,432",-.13,15.08,15.61,0,11,15.39,15.39,15.08,15.77,14.17,"2,349,612",NUVEEN NY MUNI VALUE FUND
NZF,14.54,N/A,"instrument=NZF
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.14%,"114,158",+.02,13.65,14.67,15,19,14.52,14.54,14.4501,14.64,13.24,"36,312,525",NUVEEN DIV ADV MUN FD 3
NZH,14.23,N/A,"instrument=NZH
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.07%,"38,815",+.01,14.10,14.53,10,16,14.28,14.29,14.18,14.44,12.61,"24,151,884",NUVEEN CAL DIV ADV MUN FD 3 COM
NZR,<empty>,N/A,"instrument=NZR
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,
NZW,<empty>,N/A,"instrument=NZW
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,NUVEENMICHIGAN DIV ADV MUNI FD .95647:1 EXC 1/7/13 670979103
NZWpC,<empty>,N/A,"instrument=NZWpC
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,NUVEENMICHIGAN DIV ADV MUNI FD 1:1 EXC 1/7/13 670979608
NZX,<empty>,N/A,"instrument=NZX
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,Nuveen Georgia Dividend Advantage Municipal Fund Common Shares of Beneficial Interest
NZXpC,<empty>,N/A,"instrument=NZXpC
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,Nuveen Georgia Dividend Advantage Municipal Fund Munifund Term Pfd Shares Series 2015
OESX,2.00,Range Bound,"instrument=OESX
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",0.00%,"33,486",0,1.66,2.37,1,1,1.99,2.02,1.99,5.13,1.58,"27,649,576",ORION ENERGY SYSTEMS INC COM
OFI,<empty>,N/A,"instrument=OFI
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,OVERHILL FARMS INC COM
ONP,1.33,Downtrend,"instrument=ONP
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+6.40%,"1,957",+.08,1.30,1.90,0,7,1.35,1.439,1.33,2.30,.85,"20,316,400",ORIENT PAPER INC COM
ONVO,2.01,Downtrend,"instrument=ONVO
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-1.95%,"909,486",-.04,1.95,2.04,25,100,2.05,2.17,1.95,7.10,1.90,"92,413,710",ORGANOVO HOLDINGS INC COM
OPK,8.73,Downtrend,"instrument=OPK
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+1.51%,"5,026,252",+.13,8.66,8.72,2,1,8.63,8.87,8.31,19.20,8.20,"545,011,750",OPKO HEALTH INC COM
ORS,<empty>,N/A,"instrument=ORS
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,ORSUS XELENT TECHNOLOGIES INC COM
PAL,135.0900,N/A,"instrument=PAL
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",0.00%,0,0,112.3900,105.1800,0,0,0,0,0,149.5100,100.0300,0,NORTH AMERICAN PALLADIUM LTD COM
PBM,1.55,N/A,"instrument=PBM
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+4.73%,253,+.07,1.48,1.60,1,5,1.55,1.55,1.55,5.76,1.04,"12,641,339",PACIFIC BOOKER MINERALS INC COM
PBTH,<empty>,N/A,"instrument=PBTH
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,PROLOR BIOTECH INC .9951:1 EXC 8/30/13 68375N103
PCC,<empty>,N/A,"instrument=PCC
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,PMC COML TR SH BEN INT
PCE,<empty>,N/A,"instrument=PCE
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,PACIFIC OFFICE PROPERTIES TR COM
PCGpA,30.84,N/A,"instrument=PCGpA
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+5.40%,"1,183",+1.5799,29.10,30.84,1,1,29.48,30.84,29.0101,31.40,27.5392,0,PACIFIC GAS & ELEC CO PFD 6% SER A PERPETUAL
PCGpB,27.35,N/A,"instrument=PCGpB
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",0.00%,0,0,27.21,27.68,3,1,0,0,0,28.99,25.6501,0,PACIFIC GAS & ELEC CO PFD 5.5% SER B PERPETUAL
PCGpC,25.28,N/A,"instrument=PCGpC
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-2.38%,716,-.6158,24.41,25.94,1,0,25.30,25.31,25.28,27.78,24.05,0,PACIFIC GAS & ELEC CO PFD 5% SER C PERPETUAL
PCGpD,24.90,N/A,"instrument=PCGpD
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.97%,505,+.24,24.90,25.04,2,1,24.90,24.90,24.90,27.49,23.21,0,PACIFIC GAS & ELEC CO PFD 5% SER D CALLABLE
PCGpE,24.92,N/A,"instrument=PCGpE
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.87%,"2,460",+.215,24.71,25.20,1,7,24.78,24.9201,24.775,28.99,23.36,0,PACIFIC GAS & ELEC CO PFD 5% SER E CALLABLE
PCGpG,24.2901,N/A,"instrument=PCGpG
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-4.60%,"1,674",-1.1699,24.29,26.80,1,1,25.00,25.25,24.2901,28.60,22.711,0,PACIFIC GAS & ELEC CO PFD 4.8% SER G CALLABLE
PCGpH,24.11,N/A,"instrument=PCGpH
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-0.37%,"1,641",-.09,20.06,24.11,1,0,23.95,24.45,23.95,25.01,21.25,0,PACIFIC GAS & ELEC CO PFD 4.5% SER H CALLABLE
PCGpI,23.50,N/A,"instrument=PCGpI
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",0.00%,0,0,23.26,24.14,2,7,0,0,0,24.9199,21.55,0,PACIFIC GAS & ELEC CO PFD 4.36% SER I CALLABLE
PCYG,9.63,Downtrend,"instrument=PCYG
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-4.27%,"60,003",-.43,7.27,12.47,0,1,10.12,10.26,9.52,14.87,8.59,"19,154,719",PARK CITY GROUP INC COM
PDC,<empty>,N/A,"instrument=PDC
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,PIONEER DRILLING COMPANY NAME CHANGE 7/30/12 723664108
PDL/B,<empty>,N/A,"instrument=PDL/B
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,Presidential Realty Corporation (Class B )
PDO,<empty>,N/A,"instrument=PDO
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,PYRAMID OIL CO N/C 9/11/14 98872E108
PETpA,<empty>,N/A,"instrument=PETpA
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,PACIFIC ENTERPRISES PFD $4.36 CALLABLE
PETpB,<empty>,N/A,"instrument=PETpB
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,Pacific Enterprises $4.40 Div. Preferred Stock
PETpC,<empty>,N/A,"instrument=PETpC
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,Pacific Enterprises $4.50 Div. Preferred Stock
PETpD,<empty>,N/A,"instrument=PETpD
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,Pacific Enterprises $4.75 Div. Preferred Stock
PHC,<empty>,N/A,"instrument=PHC
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,PHC INC CL A
PHF,6.00,N/A,"instrument=PHF
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-0.66%,"52,974",-.04,5.64,6.35,1,5,6.02,6.06,6.00,7.89,5.83,"12,996,610",PACHOLDER FUND INC COM
PIP,1.65,Range Bound,"instrument=PIP
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-1.20%,"139,872",-.02,1.61,1.67,1,1,1.67,1.75,1.61,2.09,1.20,"64,451,334",PHARMATHENE INC COM
PKT,102.09,N/A,"instrument=PKT
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",0.00%,0,0,149.51,149.51,0,0,0,0,0,149.51,100.03,0,PROCERA NETWORKS INC CSH MRG $11.50/SH 6/8/15
PLG,.1327,N/A,"instrument=PLG
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+2.16%,"364,394",+.0028,.1110,.2500,4,72,.1390,.1390,.1250,.5985,.1250,"768,943,030",PLATINUM GROUP METALS COM
PLM,.7018,N/A,"instrument=PLM
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-11.15%,"281,554",-.0881,.6500,.9500,10,44,.7960,.8099,.7000,1.3700,.5500,"277,486,660",POLYMET MINING CORP COM
PLX,.8800,Downtrend,"instrument=PLX
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-3.30%,"195,251",-.03,.8000,.9122,3,132,.8900,.8999,.8110,2.4000,.7399,"99,800,397",PROTALIX BIOTHERAPUTICS INC COM
PNS,<empty>,N/A,"instrument=PNS
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,PINNACLE DATA SYSTEMS INC CSH MRG $2.40/SH 1/31/12
PPWp,<empty>,N/A,"instrument=PPWp
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,PacifiCorp 5% Preferred Stock
PRK,86.00,Range Bound,"instrument=PRK
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.15%,"37,446",+.13,85.81,88.20,0,5,86.00,86.49,85.19,99.68,79.46,"15,350,817",PARK NATIONAL CORP COM
